Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,PlayerId
"Aaron Judge","NYY",149,645,545,155,87,25,1,43,104,106,88,9,167,6,4,1,11,10,4,0.283684,0.137149,0.25886,0.52982,0.386623,0.566022,0.403423,0.952644,0.282338,3.63662,0.329748,0.457144,-0.207871,121.701,47.9799,165.328,0.249273,2.6098,48.413533836603165,-3.7853341102600098,6.90257,3.299999952316284,2.93125,-0.559173,1.14423,"15640"
"Juan Soto","SDP",152,665,522,147,88,27,2,30,106,89,134,8,96,4,3,1,11,9,4,0.281434,0.201562,0.145008,1.39,0.429295,0.514136,0.407175,0.943431,0.232702,3.89796,0.292886,-0.234622,-0.559043,127.428,51.4378,167.934,-0.793665,-0.370217,50.834111630916595,-8.523981750011444,6.72743,10.350000381469727,3.11566,-0.40554,0.822719,"20123"
"Mike Trout","LAA",139,603,511,136,67,27,3,40,97,94,79,7,163,9,3,1,4,3,1,0.266179,0.131317,0.270071,0.48623,0.372003,0.561853,0.395316,0.933856,0.295674,4.0964,0.309325,0.258314,-0.282773,109.975,41.0041,160.196,-0.0244587,-4.98183,40.83409997448325,-3.382851719856262,5.94936,19.799999237060547,2.16101,-0.971887,1.38628,"10155"
"José Ramírez","CLE",151,651,570,156,85,36,4,30,96,103,69,10,85,6,6,0,5,23,7,0.272867,0.10541,0.131065,0.804263,0.354032,0.50864,0.366189,0.862672,0.235773,5.57651,0.272019,1.40695,1.3454,103.61,29.1851,141.308,2.75235,1.58469,33.0074577331543,2.3109299540519714,5.88491,3.609999895095825,3.48464,0.127587,0.539221,"13510"
"Julio Rodríguez","SEA",146,634,569,158,96,30,3,29,93,82,52,4,153,9,3,2,6,28,8,0.277589,0.0821606,0.241772,0.339826,0.34596,0.494357,0.361434,0.840318,0.216768,6.18303,0.33105,-0.0705764,1.78195,98.5916,26.0503,142.91,1.71137,1.14787,32.344080686569214,3.4011447429656982,5.87465,4.039999961853027,2.37396,-2.38936,0.717157,"23697"
"Mookie Betts","LAD",145,642,561,153,85,34,3,30,108,84,66,1,104,8,5,2,6,14,4,0.27179,0.103504,0.162493,0.636974,0.354415,0.505153,0.370137,0.859568,0.233364,5.50375,0.283718,1.41263,0.368433,104.212,30.8014,142.204,1.78106,6.65265,32.76605474948883,0.9137697219848633,5.74372,10.84000015258789,1.47471,0.186429,0.723056,"13611"
"Yordan Alvarez","HOU",138,586,505,147,79,30,2,36,92,101,70,6,123,6,4,0,13,1,1,0.290581,0.119753,0.209366,0.571979,0.381267,0.571784,0.403534,0.95305,0.281202,2.84251,0.315828,0.107071,-0.592899,110.756,43.6966,168.414,-0.485828,-0.289206,44.6632696390152,-9.836935967206955,5.61785,13.59000015258789,2.33337,-1.05953,1.42958,"19556"
"Freddie Freeman","LAD",155,675,583,177,114,36,2,25,107,93,81,8,101,6,4,1,8,10,3,0.304046,0.119785,0.148863,0.804666,0.392188,0.503117,0.384789,0.895305,0.199071,4.36832,0.329568,0.462251,-0.19913,117.503,40.2681,152.382,0.263121,2.15148,40.7243447303772,-9.772711277008057,5.57226,14.15999984741211,2.74932,0.472176,1.19971,"5361"
"Trea Turner","PHI",152,665,609,178,118,34,4,22,102,81,45,1,116,5,5,2,9,30,6,0.292892,0.0675943,0.174722,0.386867,0.343803,0.471903,0.352748,0.815705,0.179011,6.5555,0.328618,1.32529,2.74263,98.7303,22.7115,127.066,4.06792,-2.40728,24.973706245422363,4.390844106674194,5.4317,2.509999990463257,3.01294,0.720134,1.13906,"16252"
"Corey Seager","TEX",142,618,547,155,94,31,2,28,85,84,59,4,98,7,5,1,10,2,0,0.282538,0.0946839,0.158578,0.597082,0.356175,0.500361,0.367768,0.856536,0.217823,3.24085,0.297129,0.164818,-0.353698,99.1543,28.4872,142.533,-0.18888,-2.05147,29.390259698033333,2.536562919616699,5.41891,56.880001068115234,2.61867,-0.387252,1.00494,"13624"
"Kyle Tucker","HOU",150,631,565,156,88,33,3,33,87,99,58,3,105,3,4,1,7,22,5,0.276374,0.091522,0.165568,0.552776,0.343863,0.519557,0.36862,0.86342,0.243183,5.41816,0.28543,0.282646,1.63534,101.694,29.521,143.765,1.91798,2.30362,33.00222051143646,-4.758857250213623,5.0762,6.110000133514404,4.2222,0.0736392,0.424014,"18345"
"Ronald Acuña Jr.","ATL",143,634,543,147,87,29,1,29,104,77,74,4,152,11,4,2,6,34,10,0.270269,0.11646,0.240042,0.485166,0.366272,0.489435,0.369788,0.855707,0.219166,5.8102,0.321672,2.15393,2.10531,102.692,30.2281,137.721,4.25924,0.845752,32.03250312805176,-5.193796277046204,5.05666,1.9600000381469727,3.92976,-0.734886,1.32357,"18401"
"Alex Bregman","HOU",150,640,543,142,86,33,1,23,88,87,82,2,83,9,6,0,12,2,1,0.262225,0.127528,0.128955,0.988932,0.364371,0.452664,0.356848,0.817035,0.190439,2.87566,0.269085,-0.471724,-0.646689,97.1903,23.9634,135.454,-1.11841,0.629005,24.431044220924377,2.5549041032791138,4.975,78.87999725341797,2.40593,-0.405927,0.951028,"17678"
"Carlos Correa","MIN",144,619,544,148,94,29,1,24,81,77,64,2,121,5,5,1,12,0,1,0.271907,0.103615,0.19593,0.528836,0.350871,0.459605,0.352097,0.810476,0.187698,2.09333,0.307835,-0.0739683,-0.827744,91.6326,20.8324,132.922,-0.901712,0.906059,22.036579608917236,5.313198685646057,4.94223,128.00999450683594,1.82783,-0.917657,0.910684,"14162"
"Manny Machado","SDP",152,653,581,159,97,30,1,30,93,100,64,7,121,3,6,0,9,10,3,0.273439,0.0972998,0.185305,0.525081,0.344557,0.486336,0.355459,0.830893,0.212897,4.13525,0.295002,-0.15554,0.0828172,98.432,23.7265,132.007,-0.0727226,-0.229349,23.840590313076973,1.5257830917835236,4.90976,14.220000267028809,3.58229,0.901522,0.708167,"11493"
"Nolan Arenado","STL",150,638,575,154,92,32,2,28,79,97,52,3,82,5,5,0,11,4,2,0.267164,0.0820004,0.127963,0.640815,0.330867,0.476483,0.346879,0.80735,0.20932,3.14107,0.266339,0.141673,-0.451082,91.749,18.816,126.047,-0.309409,5.10737,18.688898861408234,6.8454909324646,4.87411,34.20000076293945,3.03601,-0.208815,0.968952,"9777"
"Vladimir Guerrero Jr.","TOR",152,659,584,169,101,33,1,35,96,102,64,5,103,6,3,0,15,6,3,0.289637,0.0973181,0.156612,0.621395,0.364223,0.528196,0.381755,0.892419,0.238558,3.56615,0.29886,-0.991255,-0.435877,112.975,37.673,153.104,-1.42713,-0.680519,37.92564332485199,-13.284461796283722,4.7895,11.800000190734863,3.96293,0.291037,1.1059,"19611"
"J.T. Realmuto","PHI",136,550,494,130,82,25,3,20,73,74,42,2,122,10,4,0,6,17,4,0.263572,0.0769328,0.221676,0.34705,0.331945,0.449195,0.339075,0.78114,0.185623,5.85071,0.309767,1.05253,1.25632,75.7697,12.8259,117.717,2.30885,5.30459,13.639614820480347,13.195435047149658,4.76217,26.360000610351562,3.10868,0.0274647,0.419897,"11739"
"Bo Bichette","TOR",151,657,607,174,109,37,2,26,95,88,41,0,135,4,4,1,11,17,6,0.285682,0.0622159,0.205868,0.302212,0.333094,0.47877,0.350588,0.811864,0.193088,4.85562,0.32845,0.327429,0.454518,96.4583,21.3208,131.101,0.781947,-7.09374,23.778871953487396,-0.11970901489257812,4.68158,13.109999656677246,1.22865,-0.145387,0.41913,"19612"
"Xander Bogaerts","SDP",148,632,558,154,102,32,1,19,86,76,61,2,119,7,5,1,10,8,2,0.275669,0.0967769,0.187622,0.515808,0.351157,0.437322,0.344455,0.78848,0.161653,3.84788,0.316692,0.482058,0.0644785,89.6842,17.4251,124.363,0.546536,-0.721737,18.15229094028473,5.618856370449066,4.66871,91.45999908447266,2.54825,-0.443749,0.607076,"12161"
"Wander Franco","TBR",142,610,553,159,106,34,6,13,83,71,48,1,64,4,5,1,7,12,4,0.288372,0.0782575,0.104703,0.747425,0.346219,0.441958,0.342487,0.788178,0.153586,5.55832,0.304465,0.524881,0.234092,85.6195,15.8668,122.995,0.758973,1.66586,16.800169467926025,7.494920253753662,4.64835,87.94999694824219,1.60658,-0.891793,1.01175,"23667"
"Austin Riley","ATL",153,655,585,160,93,32,2,33,90,98,53,2,160,12,5,0,9,1,0,0.273732,0.0809666,0.244754,0.330809,0.343379,0.504434,0.364323,0.847814,0.230702,2.95117,0.320603,-1.01313,-0.545225,103.301,28.401,133.985,-1.55836,-4.79485,24.30520796775818,-2.433518648147583,4.61041,21.200000762939453,2.6471,-0.929996,1.2668,"18360"
"Will Smith","LAD",128,524,453,118,68,24,2,24,70,79,55,3,96,11,6,0,7,2,0,0.25985,0.104122,0.18259,0.57025,0.349159,0.481045,0.358,0.830204,0.221195,3.45852,0.276271,-1.32557,-0.335234,79.9763,20.0802,133.772,-1.66081,2.56042,18.56919264793396,7.903636932373047,4.58062,59.540000915527344,2.2222,0.281482,0.723148,"19197"
"Adley Rutschman","BAL",133,551,471,122,74,30,2,17,73,60,69,1,98,6,4,1,5,4,1,0.258062,0.125038,0.178684,0.699772,0.357174,0.434228,0.347539,0.791402,0.176166,3.67515,0.291454,0.743088,-0.340514,79.5276,16.539,128.545,0.402574,2.98818,18.097163796424866,7.732529640197754,4.55417,72.26000213623047,2.02306,-0.697788,0.392651,"26288"
"Francisco Lindor","NYM",151,655,582,149,95,27,3,23,88,87,58,2,119,8,5,2,9,15,5,0.255208,0.0884349,0.18169,0.486735,0.327929,0.431651,0.330569,0.759581,0.176443,5.20274,0.281662,-0.323543,0.43633,85.7157,10.8334,114.716,0.112788,3.63907,11.13337840884924,10.636458396911621,4.53746,33.380001068115234,2.04048,0.457771,0.602096,"12916"
"Jose Altuve","HOU",144,630,557,153,97,30,1,25,99,71,61,1,95,7,3,2,10,13,4,0.274764,0.0969977,0.150802,0.643214,0.351687,0.466408,0.355839,0.818095,0.191644,4.87507,0.291219,0.0273626,0.500399,95.1674,23.0839,134.742,0.527762,-2.9551,25.172957003116608,-2.3996119499206543,4.49926,39.689998626708984,1.75561,0.497778,0.628991,"5417"
"Marcus Semien","TEX",154,675,608,153,92,31,3,26,95,78,57,0,125,3,5,2,6,19,6,0.251644,0.0848458,0.184493,0.459887,0.317112,0.444116,0.330528,0.761229,0.192472,5.62359,0.274043,1.11405,1.05693,88.3077,11.1416,116.242,2.17098,3.8582,14.504894495010376,6.776042222976685,4.4912,33.4900016784668,1.70205,-0.0386244,0.84076,"12533"
"Paul Goldschmidt","STL",152,652,569,160,98,31,1,30,95,97,74,1,139,5,4,1,8,7,2,0.28116,0.112731,0.21327,0.528584,0.365487,0.498648,0.373448,0.864135,0.217488,3.86137,0.321358,-0.177232,-0.00910487,107.554,32.9971,144.504,-0.186336,0.263857,32.99722294509411,-11.644257247447968,4.4839,24.31999969482422,3.8003,1.54649,0.864206,"9218"
"Rafael Devers","BOS",148,642,577,162,93,36,2,31,90,96,54,6,126,6,4,1,11,4,2,0.280981,0.0842748,0.196279,0.429362,0.347153,0.510046,0.365983,0.857199,0.229065,3.48291,0.309776,0.886603,-0.653561,102.091,28.6821,135.679,0.233042,-2.85659,26.008596822619438,-3.9989757537841797,4.45784,20.3799991607666,2.56123,-0.0230586,1.05779,"17350"
"Fernando Tatis Jr.","SDP",115,499,439,121,65,24,2,30,83,81,51,3,129,4,3,1,5,21,6,0.276311,0.102164,0.259277,0.394034,0.354833,0.547175,0.38398,0.902008,0.270865,5.94658,0.321772,1.29029,1.1665,86.5197,29.4394,151.821,2.45678,-1.6186,32.03889584541321,-7.279875755310059,4.31601,17.760000228881836,4.53745,0.206959,0.398281,"19709"
"Brandon Nimmo","NYM",140,614,524,142,95,27,5,15,88,59,73,0,112,13,2,3,7,5,3,0.270971,0.118233,0.182065,0.649401,0.37153,0.426876,0.353058,0.798405,0.155904,4.68853,0.318271,0.467788,-0.740005,91.3982,21.1415,130.339,-0.272218,-2.27275,21.044915318489075,-0.11004066467285156,4.3107,182.63999938964844,2.90416,-0.0754797,0.890504,"12927"
"Willy Adames","MIL",145,623,562,139,81,28,1,28,85,84,55,2,170,2,3,1,8,8,3,0.246838,0.0883768,0.272311,0.324544,0.315069,0.451049,0.331561,0.766117,0.20421,4.27314,0.301858,0.929092,-0.321342,82.0652,10.8011,113.55,0.60775,0.990459,10.41893482208252,7.706265509128571,4.10471,92.61000061035156,1.87748,-0.325419,0.847358,"15986"
"Andrés Giménez","CLE",147,593,531,141,94,28,3,16,72,67,36,3,125,18,4,3,7,23,6,0.266271,0.0613924,0.210147,0.29214,0.332415,0.420766,0.32889,0.753181,0.154495,5.82305,0.317569,-0.148223,1.61244,76.8255,9.0188,114.976,1.46421,5.54995,11.457855582237244,8.171900033950806,4.04411,81.61000061035156,2.50967,-1.32057,0.98142,"19950"
"Max Muncy","LAD",137,579,484,113,62,22,1,28,82,82,83,2,137,8,4,0,4,2,1,0.234463,0.143408,0.236744,0.605751,0.35271,0.4607,0.354714,0.81341,0.226237,3.21914,0.264489,0.0763686,-0.529156,86.8266,20.6692,131.49,-0.452788,-1.92962,20.381778359413147,-1.139096975326538,4.00976,134.8000030517578,2.56625,0.365817,1.18329,"13301"
"Willson Contreras","STL",126,517,445,112,66,22,2,23,69,65,52,1,121,15,3,1,10,4,3,0.251693,0.100868,0.233956,0.431141,0.347896,0.46042,0.352852,0.808315,0.208727,3.69253,0.292731,-0.420444,-0.824807,76.766,17.6918,130.196,-1.24525,-0.746634,16.594280004501343,4.660383999347687,4.00802,97.51000213623047,2.90524,0.798155,0.419378,"11609"
"Shohei Ohtani","LAA",143,608,528,140,75,26,5,34,92,90,72,9,157,5,3,1,5,17,7,0.265972,0.118489,0.257659,0.45987,0.357144,0.526777,0.374837,0.883921,0.260805,5.81078,0.312834,0.246721,0.00297764,100.987,31.4477,145.739,0.249698,-0.516993,31.5507293343544,-13.349900603294373,3.94474,8.800000190734863,4.41888,0.407867,0.544615,"19755"
"Matt Chapman","TOR",150,623,542,123,66,26,2,29,81,81,67,0,180,8,5,1,6,3,2,0.226756,0.108319,0.28899,0.374819,0.318382,0.44478,0.33211,0.763162,0.218024,3.48103,0.276781,0.812332,-0.686491,82.3066,11.0686,118.055,0.125842,2.04231,12.783621355891228,4.35777735710144,3.88319,155.0500030517578,3.01323,-0.227388,1.40098,"16505"
"Bryan Reynolds","PIT",150,639,562,152,96,29,4,24,85,78,63,4,137,10,4,1,9,7,3,0.271416,0.0989337,0.214654,0.460898,0.353036,0.464172,0.353889,0.817209,0.192756,4.70534,0.31856,-0.137913,-0.387928,95.4648,22.4064,128.781,-0.525841,-2.1384,20.83923888206482,-5.371902227401733,3.88108,91.76000213623047,3.18852,-0.0770157,0.525397,"19326"
"Luis Robert Jr.","CHW",130,552,511,144,92,29,2,21,78,74,30,1,116,7,3,1,7,16,5,0.281933,0.0552192,0.210434,0.262407,0.328929,0.468643,0.344403,0.797571,0.18671,5.3184,0.326611,0.515715,0.718226,78.3578,15.2061,124.327,1.23394,0.558831,16.597963094711304,2.184148371219635,3.87102,47.959999084472656,2.70249,-0.776385,0.486889,"20043"
"George Springer","TOR",132,581,511,132,79,24,3,27,87,76,57,1,112,8,4,2,7,11,3,0.25891,0.09737,0.193382,0.503511,0.339346,0.476546,0.353387,0.815892,0.217636,5.1393,0.279853,0.35656,0.343998,86.5497,20.1367,133.077,0.700559,0.918022,22.31881421804428,-4.224002838134766,3.84219,78.7699966430664,3.13501,0.0146484,0.473864,"12856"
"Byron Buxton","MIN",118,502,453,111,53,24,3,31,78,69,37,0,143,8,3,1,3,10,3,0.244752,0.0738674,0.284879,0.259294,0.311298,0.513198,0.352878,0.824495,0.268445,5.95431,0.284824,0.550104,0.672247,74.5554,17.1903,133.473,1.22235,4.03072,20.118892669677734,0.3807704448699951,3.83008,97.11000061035156,4.17825,-0.741799,0.793646,"14161"
"Dansby Swanson","CHC",151,646,586,148,94,30,2,22,85,79,50,1,163,5,5,2,7,14,5,0.252722,0.0765978,0.251833,0.304161,0.313733,0.424971,0.321566,0.738704,0.172249,4.90526,0.309959,1.32849,0.186758,79.9752,6.06909,108.461,1.51525,0.339907,7.769122838973999,7.321866035461426,3.80685,83.31999969482422,1.6352,-0.0811974,0.528873,"18314"
"Michael Harris II","ATL",143,589,544,149,94,33,4,19,82,76,34,2,135,6,3,2,7,23,5,0.274482,0.0579795,0.229651,0.252468,0.323014,0.453551,0.335616,0.776565,0.179069,6.41653,0.332201,-0.096254,2.0081,79.5176,12.1147,114.355,1.91185,2.40017,11.743095397949219,4.606141805648804,3.79896,30.350000381469727,2.33277,-0.179887,0.833669,"25931"
"Alejandro Kirk","TOR",124,492,430,120,81,23,0,16,58,63,53,2,57,5,4,0,8,0,0,0.278964,0.108101,0.116791,0.925594,0.36176,0.44207,0.351649,0.80383,0.163106,1.50558,0.289258,-1.31901,-0.557857,72.6536,16.3823,131.85,-1.87687,2.69033,15.760682106018066,4.603975534439087,3.78391,107.23999786376953,3.1129,-0.535531,0.868835,"22581"
"Gunnar Henderson","BAL",141,582,511,130,79,27,4,19,72,70,61,1,152,6,4,0,6,12,3,0.253539,0.104791,0.26144,0.400824,0.337251,0.435094,0.337382,0.772345,0.181554,5.33459,0.321219,-0.603268,0.499167,79.305,12.7745,121.375,-0.1041,-0.461009,13.890876777470112,3.525037497282028,3.77434,89.37999725341797,4.10543,-0.220176,0.245473,"26289"
"Matt Olson","ATL",153,661,572,145,79,31,1,35,92,100,75,5,147,7,5,1,9,2,1,0.253591,0.11422,0.222688,0.512916,0.344707,0.492707,0.359257,0.837414,0.239116,2.47076,0.278888,-0.342819,-0.63794,101.553,25.9918,130.52,-0.980759,2.99666,22.45124578475952,-8.823758840560913,3.76522,46.65999984741211,1.64871,-1.14674,1.46586,"14344"
"Pete Alonso","NYM",153,657,573,151,86,26,1,38,89,110,66,8,131,12,5,0,11,4,1,0.263812,0.101149,0.199302,0.507517,0.349648,0.513435,0.367624,0.863083,0.249623,3.14606,0.276231,-1.74576,-0.33987,105.353,30.2145,140.458,-2.08563,-2.01994,28.316768169403076,-13.99475908279419,3.76318,19.729999542236328,1.34902,-0.1702,1.47388,"19251"
"Sean Murphy","ATL",134,542,476,119,69,27,1,21,66,69,51,1,123,11,4,0,10,1,0,0.249743,0.0938864,0.226649,0.414237,0.33327,0.444992,0.339414,0.778261,0.195249,2.49627,0.291181,-0.154226,-0.52326,74.7065,12.767,116.952,-0.677486,1.75343,9.99114465713501,6.096707105636597,3.60273,119.37999725341797,2.38247,-0.599925,0.575346,"19352"
"Bobby Witt Jr.","KCR",148,638,589,155,94,33,5,23,88,79,36,2,136,6,5,2,7,30,8,0.2626,0.0564935,0.21305,0.265166,0.309498,0.450514,0.327414,0.760012,0.187914,6.91185,0.303531,0.375711,2.37353,81.9256,8.95691,112.524,2.74924,-5.14468,11.888592004776001,1.48945951461792,3.59881,9.34000015258789,2.62661,-0.980573,1.20365,"25764"
"Ozzie Albies","ATL",138,583,536,141,83,31,4,23,81,78,37,1,108,4,5,1,2,15,5,0.262154,0.0639217,0.184633,0.34621,0.312291,0.461791,0.332802,0.774082,0.199637,5.78427,0.286571,1.17383,0.518196,77.4087,10.6878,112.431,1.69203,2.08259,10.119529008865356,4.009483456611633,3.54477,57.119998931884766,1.90607,0.379407,0.261857,"16556"
"Tommy Edman","STL",147,620,568,149,103,30,4,12,85,57,41,1,102,6,3,2,7,26,6,0.262204,0.0658571,0.163777,0.402114,0.31693,0.391118,0.310502,0.708048,0.128913,6.58053,0.299455,2.09753,2.17755,71.2961,0.372759,100.776,4.27508,2.13391,4.825170457363129,8.573951959609985,3.53952,74.33999633789062,2.36288,-0.333214,1.4541,"19470"
"Luis Arraez","MIA",135,570,514,156,118,28,3,6,73,56,48,2,46,3,4,1,7,4,2,0.302775,0.0837747,0.0810909,1.0331,0.362801,0.405543,0.337843,0.768345,0.102768,3.84267,0.320811,0.607469,-0.840282,77.8706,12.7184,120.639,-0.232813,1.36953,13.429866805672646,0.01970231533050537,3.42497,221.3000030517578,3.02594,-0.14605,1.67918,"18568"
"Jorge Polanco","MIN",137,585,516,132,82,27,2,22,76,73,59,1,114,4,5,1,5,6,4,0.255455,0.10067,0.195697,0.514416,0.333673,0.440682,0.337249,0.774355,0.185227,3.85674,0.286143,0.648578,-0.742011,79.6433,12.777,122.439,-0.0934335,-3.15507,14.672393694519997,-0.934657096862793,3.39797,158.3800048828125,2.13664,-0.117136,0.3647,"13152"
"Jazz Chisholm Jr.","MIA",132,554,497,121,70,22,5,24,81,69,46,0,151,5,4,2,2,26,9,0.244236,0.0826276,0.273198,0.302446,0.31253,0.453884,0.331464,0.766415,0.209648,7.32398,0.299155,0.693038,1.22732,72.9244,9.56108,116.277,1.92036,0.486002,12.39975881576538,1.3138280510902405,3.39742,40.619998931884766,1.83252,0.340508,1.23031,"20454"
"Corbin Carroll","ARI",136,568,503,126,76,26,7,17,77,61,53,2,149,8,3,2,6,20,5,0.250001,0.0929778,0.26162,0.355393,0.329581,0.431697,0.331473,0.761278,0.181696,7.15061,0.320041,-0.366578,1.4799,74.8042,9.8109,112.176,1.11332,6.05819,9.154394745826721,3.853600025177002,3.3737,61.619998931884766,4.07216,0.280787,0.916837,"25878"
"Tim Anderson","CHW",135,594,560,164,120,29,2,14,86,57,25,1,112,5,2,2,10,20,6,0.292069,0.0416431,0.187861,0.22167,0.326477,0.423236,0.326608,0.749713,0.131167,5.45729,0.342483,1.30805,1.12625,75.8925,7.95864,111.964,2.4343,-4.60692,10.562795162200928,1.6384849548339844,3.32385,87.80999755859375,2.7715,0.467679,1.33428,"15172"
"Cedric Mullins","BAL",146,631,570,147,95,29,4,18,86,61,47,2,119,7,4,4,4,32,8,0.25727,0.0739545,0.188449,0.392437,0.319259,0.418071,0.321394,0.737329,0.160801,6.61191,0.294179,0.298474,2.40936,78.0442,5.84296,110.087,2.70783,-0.670742,9.875349044799805,1.5885334610939026,3.31525,49.22999954223633,2.14362,-0.165189,1.58909,"17929"
"Oneil Cruz","PIT",136,583,528,129,75,25,5,25,80,74,47,1,174,4,3,2,4,18,6,0.245232,0.0808499,0.297694,0.271587,0.310463,0.450866,0.329451,0.761329,0.205634,6.45044,0.315704,-0.168868,0.876589,75.8111,9.12889,112.071,0.707721,-2.60874,8.886204898357391,2.6224172115325928,3.26844,68.48999786376953,2.21594,-0.642219,0.798969,"21711"
"Daulton Varsho","TOR",136,552,497,119,67,24,3,25,75,72,45,1,130,6,3,2,6,14,4,0.239112,0.0810408,0.235376,0.344303,0.307969,0.448843,0.327796,0.756812,0.209731,5.54403,0.27206,0.508714,0.773264,71.0565,7.91806,115.01,1.28198,6.94506,10.608524441719055,2.893406391143799,3.26419,39.5099983215332,3.76654,-0.400149,0.767014,"19918"
"Kyle Schwarber","PHI",144,618,529,124,63,21,2,39,92,93,79,3,177,6,3,1,6,7,2,0.235434,0.12717,0.286126,0.444454,0.339331,0.503023,0.362043,0.842354,0.26759,4.34677,0.270569,-0.824659,-0.112945,96.2867,25.6613,133.422,-0.937604,-5.41252,23.046034574508667,-12.960033416748047,3.2409,55.189998626708984,2.707,0.0759462,1.62523,"16478"
"Steven Kwan","CLE",143,617,546,155,116,27,5,7,83,55,58,2,62,6,4,3,8,17,5,0.28442,0.0934059,0.0999383,0.934636,0.357125,0.393198,0.33156,0.750323,0.108778,5.91443,0.307796,0.312826,0.720844,81.2855,10.6979,116.861,1.03367,3.90487,12.746360898017883,-1.5855262279510498,3.23624,126.30000305175781,2.49023,-0.11122,1.41886,"24610"
"Taylor Ward","LAA",140,590,517,137,84,28,2,23,82,69,60,1,133,7,4,2,6,6,2,0.264644,0.102201,0.225201,0.45382,0.346925,0.460499,0.351445,0.807425,0.195856,4.31139,0.312121,0.254659,-0.351181,87.0171,19.5469,129.225,-0.0965227,-1.44218,19.308077424764633,-7.8113319873809814,3.18033,113.01000213623047,2.09638,0.513638,0.472606,"17548"
"Amed Rosario","CLE",146,625,589,164,120,27,6,11,80,66,27,0,111,4,4,1,12,16,5,0.277996,0.0436564,0.178105,0.245116,0.312117,0.399941,0.310442,0.712058,0.121945,6.05168,0.324408,0.656235,0.826371,71.8348,0.345959,101.953,1.48261,0.518519,2.856344223022461,7.267736732959747,3.15374,116.16000366210938,1.94563,-0.350891,1.00989,"15518"
"Salvador Perez","KCR",132,544,507,130,77,23,1,29,64,85,23,2,132,9,4,0,7,1,0,0.25674,0.0424729,0.242631,0.175052,0.298991,0.478263,0.333188,0.777254,0.221523,2.31165,0.289153,-1.35305,-0.444085,72.2788,10.123,116.535,-1.79713,0.448219,8.481292486190796,3.598481982946396,3.13735,70.69000244140625,2.62078,0.0112696,1.07838,"7304"
"Teoscar Hernández","SEA",138,589,541,140,81,28,1,30,77,86,40,1,164,5,3,0,10,9,3,0.258125,0.0684417,0.278562,0.245697,0.313911,0.480696,0.342191,0.794607,0.222571,4.09182,0.313716,0.223578,-0.0674777,82.5531,15.1856,129.324,0.1561,-0.942224,19.597319826483727,-8.69113427400589,3.11533,76.2300033569336,1.92428,0.672456,0.668469,"13066"
"Vinnie Pasquantino","KCR",138,582,511,143,90,30,2,22,69,77,60,3,76,6,5,0,7,3,1,0.280314,0.103085,0.130765,0.788319,0.359474,0.473748,0.360528,0.833221,0.193434,3.012,0.290563,-0.68968,-0.448494,90.0767,23.492,135.528,-1.13817,0.197525,22.520340085029602,-12.132237076759338,3.09291,93.62000274658203,2.36095,-0.948534,0.831683,"27676"
"Brandon Lowe","TBR",123,516,454,111,62,23,2,24,67,72,51,1,128,7,3,1,3,4,1,0.243535,0.0990104,0.248217,0.398887,0.327705,0.461477,0.342308,0.789182,0.217941,4.14436,0.28392,0.800756,-0.0653733,72.3761,13.3527,122.871,0.735382,-1.07397,14.23562079668045,-1.7381468415260315,3.08702,169.74000549316406,2.49204,-0.68964,0.609027,"18882"
